uid|body|link|title|newspaper_uid|host|n_tokenize_title|n_tokenize_body
bcdc8b892dcbb1196302f98a2873e76e|La empresa Air-e dio a conocer que como parte de los proyectos de mejora del servicio de energía en los departamentos en los que está prestando el servicio de energía, este domingo 17 de enero, técnicos especializados de la entidad ejecutarán trabajos que hacen parte del proyecto de modernización de la subestación 20 de Julio.|https://www.eluniversal.com.co/regional/manana-domingo-suspenden-energia-a-barrios-de-soledad-atlantico-DL4049126|Mañana domingo suspenden energía a barrios de Soledad, Atlántico|eluniversal|www.eluniversal.com.co|7|25
269c2baa8007cf52a03b964fa2c78d31|La Seria A de Italia tendrá este domingo cinco partidos, de los cuales el choque entre Atalanta y Genoa (12 meridiano) despierta el interés de los fanáticos del país por lo que vienen haciendo los colombianos Luis Fernando Muriel y Duván Zapata.|https://www.eluniversal.com.co/deportes/programese-para-el-domingo-futbol-de-bueno-con-colombianos-YC4051274|Prográmese para el domingo; fútbol de bueno con colombianos|eluniversal|www.eluniversal.com.co|5|22
e1735abd6bc6a91f87ca8914f22513eb|Se han hecho populares en las redes sociales unas imágenes en las que se ve al alcalde de Cartagena, William Dau, respondiendo algunas preguntas a los medios de comunicación, y a la pregunta de un colega de Noticas 1, en la que le consultaba su opinión sobre el proceso revocatorio que se ha iniciado en su contra en la ciudad, el mandatario, con el estilo que lo caracteriza, se retiró el tapabocas y soltó una sonora carcajada.|https://www.eluniversal.com.co/multimedia/video-que-piensa-el-alcalde-dau-del-proceso-de-revocatoria-en-su-contra-XF4034415|Video: ¿Qué piensa el alcalde Dau del proceso de revocatoria en su contra?|eluniversal|www.eluniversal.com.co|6|32
6d04b639a820f83fb0b0a0b138d504bd|Hubo ya un nuevo orden mundial tras el fracaso del Comunismo, pero el terrorismo, la creciente inequidad, y el ciudadano empoderado con derechos y protestas, pero libre de responsabilidades, terminaron por rechazarlo. Hace años el planeta busca encontrar un nuevo norte, y el COVID-19 nos obliga a aceptar ese nuevo futuro, donde vivir con el riesgo de una pandemia o una guerra biológica se siente tan intenso como lo fuera en su momento el riesgo de una guerra nuclear. Cualquiera que sea el camino económico que la humanidad elija, las comunicaciones 5G, la robótica y la IA nos llevarán a ese lugar más pronto de lo que pensamos. El reto radica en que dicha tecnología nos irá alejando más de nuestra conciencia humana y de lo que significa ser tripulantes de nuestro planeta viajero. Es importante diseñar e implementar muy rápidamente una nueva educación, que priorice justamente aquello que estamos perdiendo: lo humano dentro de nosotros mismos, la espiritualidad que nos identifica, y la gran conciencia de donde venimos, todo lo cual nos hace mejores seres. Esto implica un rediseño masivo de la educación. Ya sabemos que no es necesario la asistencia presencial permanente a las escuelas, y que la tecnología permite casi cualquier ubicación geográfica para asistir a clases. Por ello, deberíamos dedicar la virtualidad solo para lo que se puede aprender de un discurso, de unos ejercicios de tablero y de conocimiento básico de cualquier materia. ¿Para qué entonces servirá la educación presencial en el futuro? Para las nuevas disciplinas relativas al aprendizaje de y sobre nosotros mismos, y para la interacción con otros. Para lo primero, la nueva educación deberá tomar muy en serio las ventajas de la práctica de yoga y de la meditación, desde nuestros jóvenes y continuarla enseñando a lo largo de la educación superior. Trabajar mucho la inteligencia emocional, y las competencias de liderazgo, y sobre todo que predomine una reconciliación con algunas verdades y leyes inmutables que rigen la vida en nuestro planeta. Para lo segundo, será necesario enfatizar todo tipo de actividades deportivas y lúdicas, destrezas físicas y mentales, lo cual permitirá a las nuevas generaciones enfrentar con sentido de integralidad la nueva normalidad. El valor de las evaluaciones ya no dependerá de números, sino de desempeños y logros, de tareas o actividades cumplidas, midiendo por individuo una tendencia hacia mejorar lo bueno y perfeccionar lo que está mejor cada uno según sus capacidades, aptitudes y personalidad. Hace poco leí un artículo de Victor Kuppers: “Te admirarán por tu forma de ser, no por tu curriculum”. De eso se trata el futuro de la nueva educación, pero hay que empezar mañana.|https://www.eluniversal.com.co/opinion/columna/la-nueva-educacion-CK4048343|La nueva educación|eluniversal|www.eluniversal.com.co|2|212
8038fecc64130b1238ef1d781e71dcd5|La nieve cae ahora sobre un poema chino del siglo XIV, en la dinastía Yuan, de entre 1280 y 1368. Ese poema describe la nieve que se ha amontonado en una cocina china y todo el hogar se ha enfriado. “La caña de bambú se ha tornado carbón. Pero, al alba, el carbón se habrá quemado”. El poema, convertido en canción de la época, está en los labios de todos, pero nadie recuerda quién lo escribió.|https://www.eluniversal.com.co/suplementos/facetas/la-nieve-cae-sobre-el-tiempo-XD4050660|La nieve cae sobre el tiempo|eluniversal|www.eluniversal.com.co|3|33
55e875477460243ebe76fe617c881efd|Este año se cumplen tres décadas de la Constitución Política de 1991, la cual, entre varias reformas, impulsó el proceso de descentralización que el país había iniciado en los ochenta. El 2021 es un momento oportuno para realizar un balance de las cosas buenas, malas y feas que han dejado estos 30 años de descentralización.|https://www.eluniversal.com.co/opinion/editorial/treinta-anos-de-descentralizacion-CC4051422|Treinta años de descentralización|eluniversal|www.eluniversal.com.co|3|25
192da49e685fd3c4a954a4239a08bf19|Las recientes medidas restrictivas encaminadas a frenar la cadena de contagios por COVID-19 en Cartagena son recibidas con beneplácito por la Mesa por la Salud de Cartagena y Bolívar. El gremio médico considera que este es el momento para permanecer alerta y evitar el crecimiento acelerado de pacientes sospechosos y positivos. Lea: Así funcionará el pico y cédula en Cartagena desde el 18 de enero|https://www.eluniversal.com.co/cartagena/el-pico-y-cedula-es-una-medida-necesaria-mesa-de-la-salud-en-cartagena-ND4050861|“El pico y cédula es una medida necesaria”: Mesa de la Salud en Cartagena |eluniversal|www.eluniversal.com.co|7|33
17fc3ffc9a0d01fc025398b4d0edcb45|Con un puntaje de 500/500, Alejandro Salas Durán, recientemente egresado de la Institución Educativa Distrital Alexander Von Humboldt, obtuvo la máxima calificación a nivel nacional. Así se dio a conocer este sábado, luego de que el Instituto Colombiano para la Evaluación de la Educación (ICFES) publicara los resultados individuales de las pruebas realizadas en noviembre de 2020.|https://www.eluniversal.com.co/regional/estudiante-barranquillero-obtiene-maximo-puntaje-en-pruebas-saber-11-ED4050125|Estudiante barranquillero obtiene máximo puntaje en Pruebas Saber 11|eluniversal|www.eluniversal.com.co|7|33
3559db30a3db0d17ebe33464eddd289e|Por novena vez consecutiva el Real Cartagena arrancó el viernes en la noche un nuevo campeonato en el torneo de la B, el de segunda categoría. Ha sido una espera larguísima para los seguidores del conjunto auriverde que pedían a gritos cambio de administración.|https://www.eluniversal.com.co/opinion/columna/con-o-sin-rendon-a-la-a-AC4051507|Con o sin Rendón, a la A|eluniversal|www.eluniversal.com.co|1|24
02412a42b1cd64373bdfd2638191b71b|Perdimos a un hombre que luchó toda su vida por la identidad cultural, por su tierra, su gente y sus tradiciones. Una persona que se preparó para ser ejemplo y llevar la bandera de las comunidades negras a todas partes. Murió haciendo lo que le gustaba”.|https://www.eluniversal.com.co/sucesos/investigan-asesinato-de-lider-palenquero-en-cordoba-DL4049995|Investigan asesinato de líder palenquero en Córdoba|eluniversal|www.eluniversal.com.co|5|23
11b790c01e3a42117fac3288cb198992|Desde las 00:00 horas de este 16 de enero y hasta el 1 de marzo del 2021 queda extendido el toque de queda en Santa Marta, lo cual quedó contemplado en el Decreto 006 del 15 de enero de 2021, expedido por la Alcaldía Distrital, en el que se estableció que el horario para esta medida sigue siendo entre las 12:00 de la noche hasta las 4:00 de la mañana.|https://www.eluniversal.com.co/regional/toque-de-queda-en-santa-marta-se-extiende-hasta-el-1-de-marzo-YL4049537|Toque de queda en Santa Marta se extiende hasta el 1 de marzo|eluniversal|www.eluniversal.com.co|6|23
d8076888cb5e50d82f6378918fe8ff53|La suerte o la muerte. Las acciones delictivas de los llamados “micos” del narcotráfico transcurren por esa delgada línea, que hace parte de un complejo engranaje dirigido por bandas dedicadas al tráfico de estupefacientes en el Caribe colombiano.|https://www.eluniversal.com.co/sucesos/entre-polizones-y-los-micos-del-narcotrafico-DD4050353|Entre polizones y los “micos” del narcotráfico|eluniversal|www.eluniversal.com.co|3|21
c3168c4ad3979ff91de41152cfeb2268|De los 1.591 bienes inmuebles que en 2020 administró el Fondo para la Reparación de las Víctimas, 240 serán vendidos o arrendados como parte de un plan diseñado por la Unidad para las Víctimas, entidad que administra el Fondo.|https://www.eluniversal.com.co/colombia/inmuebles-con-extincion-de-dominio-seran-ofertados-para-arriendo-o-venta-FC4051733|Inmuebles con extinción de dominio serán ofertados para arriendo o venta|eluniversal|www.eluniversal.com.co|6|16
4f613b18d21ef997409e6a1f0e99e077|El 2021 sigue trayendo cambios en el gabinete de la administración “Salvemos Juntos a Cartagena”. Esta vez por cuenta de la Secretaría de Hacienda y el departamento de Valorización Distrital, donde llegarán nuevas personas a tomar las riendas de estas dependencias.|https://www.eluniversal.com.co/politica/se-avecinan-nuevos-cambios-en-el-gabinete-del-alcalde-william-dau-JC4037685|Se avecinan nuevos cambios en el gabinete del alcalde William Dau |eluniversal|www.eluniversal.com.co|7|21
d89cf32ddf4233e05818273b1efcd7a5|La cocina natural ha tomado la delantera, y en cuestión de postres, hay mil opciones para disfrutar sin tener remordimientos. En este orden de ideas llega a Colombia una nueva serie gastronómica, se trata de “Panes y Postres al fuego” de la mano del chef Roberto Petersen y el maestro panadero Juan Manuel Herrera por la señal del canal de televisión El Gourmet. La dupla ofrece deliciosas opciones como pan de campo relleno, frutas asadas a la plancha, cremona rellena al horno de barro y queso, y dulce en masa philo, ideales para disfrutar los días soleados al aire libre o simplemente en ese sector de la casa donde la parrilla o el horno de barro son los protagonistas.|https://www.eluniversal.com.co/viernes/un-postre-para-todos-los-gustos-II4039912|Un postre para todos los gustos|eluniversal|www.eluniversal.com.co|2|66
39a753bf3ccb8e06ccabe42d4274c819|Kymani Flórez es un niño de 9 años, con un video de 20 millones de reproducciones en YouTube. Su canción ‘Mi Bici’, un himno a los niños que para distraerse salen a manejar bicicleta con sus amigos, lo convirtió en el centro de atención de República Dominicana, de donde vienen más de la mitad de los views que ha recibido.|https://www.eluniversal.com.co/suplementos/facetas/video-kymani-florez-talento-urbano-a-sus-9-anos-MA4046086|[Video] Kymani Flórez: talento urbano a sus 9 años|eluniversal|www.eluniversal.com.co|6|26
2d7835bb48cd6cc513847a6413f42dd7|Mediante la resolución 001 del 13 de enero de 2021, la Registraduría Nacional del Estado Civil declaró que la iniciativa para adelantar la iniciativa de revocatoria de mandato denominada ‘Cartagena Corrige’ cumple con el lleno de los requisitos legales establecidos en la Ley Estatutaria 1757 del 6 de julio de 2015. (Lea aquí: Se inscribe formalmente el comité de revocatoria contra el alcalde Dau)|https://www.eluniversal.com.co/politica/registraduria-reconoce-comite-de-revocatoria-contra-alcalde-dau-HC4040328|Registraduría reconoce comité de revocatoria contra alcalde Dau|eluniversal|www.eluniversal.com.co|6|31
a6da6c856c665401d392828b87fae444|La Secretaría Distrital de Salud de Barranquilla desde este sábado puso en activación diez puntos para toma de muestras de pruebas diagnósticas de COVID-19.|https://www.eluniversal.com.co/regional/en-barranquilla-se-habilitaron-diez-puntos-para-toma-de-muestras-covid-19-DL4049162|En Barranquilla se habilitaron diez puntos para toma de muestras COVID-19|eluniversal|www.eluniversal.com.co|6|13
fd273ef1beae403dfc93007c64f8af15|El Concejo de Montelíbano rechazó el crimen de la joven María Camila de la Barrera Núñez, cuyo cuerpo sin vida fue abandonado en un paradero en la vía que de Montelíbano conduce a Puerto Libertador, en el sur de Córdoba.|https://www.eluniversal.com.co/regional/concejo-de-montelibano-repudio-crimen-de-hija-de-cabildante-CD4050510|Concejo de Montelíbano repudió crimen de hija de cabildante|eluniversal|www.eluniversal.com.co|6|21
fc12497e975e747d7de22c719be3d1d5|La doctora Doris Esther Gómez Camargo no puede evitar sonreír cuando lo recuerda: el primer gel que hizo en el laboratorio de la Universidad de Cartagena lo preparó en la olla de arroz de su casa. En aquel momento -estamos hablando del 2000-, Doris no tenía forma de saber que en 2020 ese mismo laboratorio sería una pieza clave para gestionar en Cartagena y en Bolívar una pandemia que, hasta el viernes, llevaba más de 90 millones de contagiados en el mundo y que aún no para de contar muertos.|https://www.eluniversal.com.co/suplementos/facetas/unimol-mucho-mas-alla-de-la-ciencia-MD4050493|Unimol, mucho más allá de la ciencia|eluniversal|www.eluniversal.com.co|3|41
fdf33a457be1c5357607cf7ad7dbb027|Junior inició con pie derecho su participación en la Liga Betplay Dimayor, al derrotar un gol por cero al Independiente Medellín, en partido disputado en el estadio Metropolitano Roberto Meléndez de Barranquilla.|https://www.eluniversal.com.co/deportes/junior-le-gano-al-medellin-en-el-estadio-metropolitano-DC4051764|Junior le ganó al Medellín en el estadio Metropolitano |eluniversal|www.eluniversal.com.co|5|20
331025cb5bb4c6f60f959d15912ffb36|Lágrimas de emoción y palabras que salen del corazón. Eso es lo que se nota en Isaac Garcés Martínez cuando se refiere a su hijo José Gabriel Garcés, quien acaba de ser firmado por la organización de los Piratas de Pittsburgh.|https://www.eluniversal.com.co/deportes/jose-gabriel-garces-ya-pertenece-a-los-piratas-de-pittsburgh-MC4051842|José Gabriel Garcés ya pertenece a los Piratas de Pittsburgh|eluniversal|www.eluniversal.com.co|6|20
d46c8e942ae06d97242b24b288ed9bb8|Aunque el mundo se ha paralizado desde hace prácticamente un año, las actividades empezaron a tomar su rumbo y con ellas la rutina y el deseo de volver a la normalidad que prevalece, es por esto que las vacaciones, aunque un tanto atípicas, están a la orden del día y empezaron a movilizar familias por todo el país.|https://www.eluniversal.com.co/viernes/no-descuide-su-salud-durante-estas-vacaciones-JY4010597|No descuide su salud durante estas vacaciones|eluniversal|www.eluniversal.com.co|3|24
906b5d97eb6377b47b245343c5a981ab|Las fracasadas negociaciones tripartitas sobre el salario mínimo en diciembre pasado, que antecedieron a su fijación por decreto oficial, mostraron un cambio en los discursos del gobierno y los empresarios para justificar el mínimo aumento del salario mínimo –escasos $30,000 mensuales-. En lugar del argumento tradicional, nunca demostrado, de que el aumento de ese salario aumentaba el desempleo, esta vez se insistió en que su impacto era sobre al aumento del empleo informal, en detrimento del empleo formal.|https://www.eluniversal.com.co/opinion/columna/salario-minimo-e-informalidad-XC4051473|Salario mínimo e informalidad|eluniversal|www.eluniversal.com.co|3|39
1f9558f8b92c9c74d0695690e76fddc9|Un joven universitario habría sido confundido con un ladrón en una persecución de la Policía Nacional, siendo capturado por un grupo de uniformados que lo redujeron y golpearon en medio de la mirada de sorpresa de los transeúntes.|https://www.eluniversal.com.co/regional/joven-asegura-que-fue-confundido-y-torturado-por-policias-ND4050780|Joven asegura que fue confundido y torturado por policías|eluniversal|www.eluniversal.com.co|5|18
66cb2cb738a2c1565eea52c2ae4ea904|En sesión conjunta, el Concejo Distrital se reunió con representantes de la administración con el fin de hacerle seguimiento al Plan de Saneamiento Fiscal aprobado el año pasado por la corporación edilicia, a través del cual el Distrito se pondría al día con todas las entidades a las que les debe. (Lea aquí: Concejo aprueba el Plan de Saneamiento Fiscal parcial del Distrito)|https://www.eluniversal.com.co/politica/concejo-pide-al-distrito-ponerse-al-dia-con-el-plan-de-saneamiento-fiscal-MA4046860|Concejo pide al Distrito ponerse al día con el Plan de Saneamiento Fiscal|eluniversal|www.eluniversal.com.co|8|34
3ea91b8b38e868e241b3e46e33c9eb30|De conformidad a la situación que vive Cartagena en materia de salud pública con la segunda ola de COVID-19 y la necesidad de garantizar a los ciudadanos una red pública hospitalaria eficiente, el Concejo de Cartagena se reunió por primera vez este año. La reunión se dio antes de las sesiones ordinarias previstas para marzo, con el fin de hacer seguimiento al cumplimiento de dos de los acuerdos aprobados el año pasado en este tema: la incorporación por $25 mil millones para que el Distrito pudiera acogerse a la Ley de Punto Final y así pagar lo que se adeuda a las IPS, y también la incorporación por $21 mil millones solicitada por la administración para terminar los centros de salud inconclusos de Cartagena, la cual se encuentra frenada por un lío jurídico con el contratista. (Le puede interesar: Pese a incoporación, liquidación de contrato de centros de salud continúa)|https://www.eluniversal.com.co/politica/concejo-insiste-en-terminacion-de-los-centros-de-salud-AE4042057|Concejo de Cartagena insiste en terminación de centros de salud |eluniversal|www.eluniversal.com.co|6|75
151ce3874df3a9529abfa4c9bea1f8a7|La pandemia por el COVID-19 sigue latente. Este sábado 16 de enero del 2021, el Ministerio de Salud confirmó 624 nuevos contagios en Cartagena. Con esta actualización, la cifra total de casos en la ciudad asciende a 49.711.|https://www.eluniversal.com.co/cartagena/cartagena-suma-624-nuevos-contagios-de-covid-19-BD4050751|Cartagena suma 624 nuevos contagios de COVID-19|eluniversal|www.eluniversal.com.co|4|17
baa9d0cedcdc5963a97b386bcb498985|Con el puente de Reyes, del 9 al 11 de enero, da inicio la temporada de feriados en Colombia. Como es costumbre, la mayoría están programados para que caigan un lunes y permitan que las familias disfruten un fin de semana largo haciendo una pausa de las actividades diarias, el estudio y el trabajo.|https://www.eluniversal.com.co/viernes/recomendaciones-para-ahorrar-viajando-en-los-puentes-y-feriados-de-2021-LY4010728|Recomendaciones para ahorrar viajando en los puentes y feriados de 2021|eluniversal|www.eluniversal.com.co|5|25
87167f04da0078cf24bca1f1c5d79e31|Las expresiones de desfogue entre jóvenes cartageneros, pero también en adultos y, singularmente, entre turistas en esta larga temporada de vacaciones, no debería ser causa de sorpresa. Es todo lo contrario.|https://www.eluniversal.com.co/opinion/editorial/desfogue-XJ4038909|Desfogue|eluniversal|www.eluniversal.com.co|1|15
